label_disease_nm,gender,age,breed,eye_position,age_mean
안검염,수컷,0,샴(샤미즈),오른쪽눈,3.12
안검염,수컷,0,샴(샤미즈),왼쪽눈,3.12
안검염,수컷,0,샴(샤미즈),왼쪽눈,3.12
안검염,수컷,0,샴(샤미즈),오른쪽눈,3.12
안검염,수컷,0,샴(샤미즈),왼쪽눈,3.12
안검염,수컷,0,샴(샤미즈),오른쪽눈,3.12
안검염,수컷,0,샴(샤미즈),왼쪽눈,3.12
안검염,수컷,0,셀커크 렉스,오른쪽눈,0.0
안검염,수컷,0,셀커크 렉스,왼쪽눈,0.0
안검염,수컷,0,셀커크 렉스,왼쪽눈,0.0
안검염,암컷,9,스코티시 스트레이트,오른쪽눈,8.71
안검염,암컷,9,스코티시 스트레이트,왼쪽눈,8.71
안검염,암컷,9,스코티시 스트레이트,왼쪽눈,8.71
안검염,암컷,9,스코티시 스트레이트,왼쪽눈,8.71
안검염,암컷,8,스코티시 스트레이트,오른쪽눈,8.71
안검염,암컷,9,스코티시 스트레이트,왼쪽눈,8.71
안검염,암컷,8,스코티시 스트레이트,왼쪽눈,8.71
안검염,수컷,2,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,1,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,0,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,9,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,1,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,2,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,0,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,1,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,3,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,2,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,0,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,암컷,0,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,2,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,0,스코티시 폴드,왼쪽눈,3.68
안검염,암컷,3,스코티시 폴드,왼쪽눈,3.68
안검염,암컷,1,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,2,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,0,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,3,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,왼쪽눈,3.68
안검염,암컷,0,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,0,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,2,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,2,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,0,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,0,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,2,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,2,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,0,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,8,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,1,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,1,스코티시 폴드,왼쪽눈,3.68
안검염,암컷,1,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,1,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,2,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,0,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,2,스코티시 폴드,왼쪽눈,3.68
안검염,암컷,1,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,1,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,1,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,암컷,3,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,2,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,1,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,2,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,1,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,1,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,2,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,0,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,1,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,1,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,8,스코티시 폴드,오른쪽눈,3.68
안검염,암컷,3,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,암컷,1,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,7,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,9,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,9,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,9,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,0,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,1,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,0,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,0,스코티시 폴드,왼쪽눈,3.68
안검염,수컷,1,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,0,스코티시 폴드,오른쪽눈,3.68
안검염,수컷,0,스핑크스,오른쪽눈,2.96
안검염,수컷,3,스핑크스,왼쪽눈,2.96
안검염,암컷,3,스핑크스,왼쪽눈,2.96
안검염,수컷,5,스핑크스,오른쪽눈,2.96
안검염,암컷,3,스핑크스,오른쪽눈,2.96
안검염,수컷,3,스핑크스,왼쪽눈,2.96
안검염,수컷,5,스핑크스,오른쪽눈,2.96
안검염,수컷,3,스핑크스,왼쪽눈,2.96
안검염,수컷,0,스핑크스,왼쪽눈,2.96
안검염,암컷,3,스핑크스,왼쪽눈,2.96
안검염,수컷,3,스핑크스,왼쪽눈,2.96
안검염,수컷,3,스핑크스,왼쪽눈,2.96
안검염,수컷,0,스핑크스,오른쪽눈,2.96
안검염,암컷,3,스핑크스,오른쪽눈,2.96
안검염,수컷,5,스핑크스,오른쪽눈,2.96
안검염,수컷,3,스핑크스,오른쪽눈,2.96
안검염,수컷,3,스핑크스,오른쪽눈,2.96
안검염,수컷,3,스핑크스,오른쪽눈,2.96
안검염,수컷,3,스핑크스,오른쪽눈,2.96
안검염,수컷,3,스핑크스,오른쪽눈,2.96
안검염,수컷,3,스핑크스,왼쪽눈,2.96
안검염,수컷,3,스핑크스,왼쪽눈,2.96
안검염,암컷,3,스핑크스,오른쪽눈,2.96
안검염,수컷,3,스핑크스,오른쪽눈,2.96
안검염,암컷,3,스핑크스,왼쪽눈,2.96
안검염,수컷,5,스핑크스,오른쪽눈,2.96
안검염,암컷,3,스핑크스,오른쪽눈,2.96
안검염,수컷,3,스핑크스,왼쪽눈,2.96
안검염,암컷,3,스핑크스,왼쪽눈,2.96
안검염,수컷,3,스핑크스,오른쪽눈,2.96
안검염,암컷,3,스핑크스,왼쪽눈,2.96
안검염,암컷,0,스핑크스,오른쪽눈,2.96
안검염,수컷,3,스핑크스,왼쪽눈,2.96
안검염,수컷,0,스핑크스,왼쪽눈,2.96
안검염,암컷,3,스핑크스,오른쪽눈,2.96
안검염,수컷,0,스핑크스,왼쪽눈,2.96
안검염,수컷,3,스핑크스,오른쪽눈,2.96
안검염,암컷,3,스핑크스,오른쪽눈,2.96
안검염,수컷,4,스핑크스,오른쪽눈,2.96
안검염,수컷,4,스핑크스,왼쪽눈,2.96
안검염,수컷,4,스핑크스,왼쪽눈,2.96
안검염,수컷,4,스핑크스,오른쪽눈,2.96
안검염,수컷,4,스핑크스,왼쪽눈,2.96
안검염,수컷,4,스핑크스,오른쪽눈,2.96
안검염,수컷,4,스핑크스,왼쪽눈,2.96
안검염,수컷,4,스핑크스,왼쪽눈,2.96
안검염,수컷,1,시베리안,왼쪽눈,1.33
안검염,수컷,1,시베리안,왼쪽눈,1.33
안검염,수컷,2,시베리안,왼쪽눈,1.33
안검염,암컷,1,아메리칸 숏헤어,오른쪽눈,4.23
안검염,수컷,7,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,0,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,12,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,1,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,1,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,1,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,1,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,0,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,1,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,1,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,1,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,0,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,12,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,0,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,12,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,0,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,6,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,왼쪽눈,4.23
안검염,수컷,2,아메리칸 숏헤어,오른쪽눈,4.23
안검염,수컷,4,아메리칸 숏헤어,오른쪽눈,4.23
안검염,수컷,0,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,6,아메리칸 숏헤어,왼쪽눈,4.23
안검염,수컷,2,아메리칸 숏헤어,오른쪽눈,4.23
안검염,수컷,4,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,오른쪽눈,4.23
안검염,수컷,4,아메리칸 숏헤어,오른쪽눈,4.23
안검염,수컷,2,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,0,아메리칸 숏헤어,왼쪽눈,4.23
안검염,수컷,2,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,0,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,0,아메리칸 숏헤어,오른쪽눈,4.23
안검염,수컷,2,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,0,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,0,아메리칸 숏헤어,왼쪽눈,4.23
안검염,수컷,2,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,6,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,6,아메리칸 숏헤어,오른쪽눈,4.23
안검염,수컷,2,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,6,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,왼쪽눈,4.23
안검염,수컷,4,아메리칸 숏헤어,오른쪽눈,4.23
안검염,수컷,2,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,오른쪽눈,4.23
안검염,수컷,2,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,4,아메리칸 숏헤어,오른쪽눈,4.23
안검염,수컷,2,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,0,아메리칸 숏헤어,오른쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,9,아메리칸 숏헤어,왼쪽눈,4.23
안검염,암컷,0,아메리칸 숏헤어,오른쪽눈,4.23
안검염,수컷,4,아메리칸 숏헤어,왼쪽눈,4.23
안검염,수컷,2,아메리칸 숏헤어,오른쪽눈,4.23
안검염,수컷,0,아메리칸 컬 ,왼쪽눈,0.0
안검염,수컷,0,아메리칸 컬 ,오른쪽눈,0.0
안검염,수컷,0,아메리칸 컬 ,오른쪽눈,0.0
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,0,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,0,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,0,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,0,아비시니안,왼쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,3,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,3,아비시니안,왼쪽눈,4.95
안검염,암컷,0,아비시니안,왼쪽눈,4.95
안검염,암컷,0,아비시니안,오른쪽눈,4.95
안검염,암컷,9,아비시니안,오른쪽눈,4.95
안검염,암컷,12,아비시니안,왼쪽눈,4.95
안검염,수컷,0,아비시니안,왼쪽눈,4.95
안검염,암컷,1,아비시니안,왼쪽눈,4.95
안검염,수컷,0,아비시니안,오른쪽눈,4.95
안검염,암컷,1,아비시니안,왼쪽눈,4.95
안검염,암컷,3,아비시니안,왼쪽눈,4.95
안검염,암컷,1,아비시니안,오른쪽눈,4.95
안검염,암컷,3,아비시니안,오른쪽눈,4.95
안검염,암컷,3,아비시니안,오른쪽눈,4.95
안검염,암컷,1,아비시니안,왼쪽눈,4.95
안검염,수컷,0,아비시니안,오른쪽눈,4.95
안검염,암컷,12,아비시니안,오른쪽눈,4.95
안검염,암컷,12,아비시니안,오른쪽눈,4.95
안검염,암컷,2,아비시니안,왼쪽눈,4.95
안검염,암컷,4,아비시니안,왼쪽눈,4.95
안검염,암컷,1,아비시니안,왼쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,암컷,10,아비시니안,왼쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,2,아비시니안,오른쪽눈,4.95
안검염,암컷,4,아비시니안,왼쪽눈,4.95
안검염,암컷,12,아비시니안,오른쪽눈,4.95
안검염,암컷,12,아비시니안,왼쪽눈,4.95
안검염,암컷,0,아비시니안,왼쪽눈,4.95
안검염,암컷,12,아비시니안,왼쪽눈,4.95
안검염,암컷,12,아비시니안,왼쪽눈,4.95
안검염,암컷,12,아비시니안,오른쪽눈,4.95
안검염,암컷,12,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,0,아비시니안,왼쪽눈,4.95
안검염,암컷,1,아비시니안,오른쪽눈,4.95
안검염,암컷,0,아비시니안,오른쪽눈,4.95
안검염,암컷,10,아비시니안,오른쪽눈,4.95
안검염,암컷,0,아비시니안,왼쪽눈,4.95
안검염,암컷,1,아비시니안,왼쪽눈,4.95
안검염,암컷,4,아비시니안,왼쪽눈,4.95
안검염,암컷,1,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,왼쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,0,아비시니안,왼쪽눈,4.95
안검염,암컷,1,아비시니안,오른쪽눈,4.95
안검염,수컷,0,아비시니안,오른쪽눈,4.95
안검염,암컷,1,아비시니안,오른쪽눈,4.95
안검염,수컷,0,아비시니안,오른쪽눈,4.95
안검염,수컷,0,아비시니안,오른쪽눈,4.95
안검염,암컷,1,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,왼쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,왼쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,왼쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,왼쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,수컷,5,아비시니안,왼쪽눈,4.95
안검염,수컷,5,아비시니안,오른쪽눈,4.95
안검염,암컷,0,아비시니안,오른쪽눈,4.95
안검염,암컷,0,아비시니안,오른쪽눈,4.95
안검염,암컷,0,아비시니안,왼쪽눈,4.95
안검염,암컷,0,아비시니안,오른쪽눈,4.95
안검염,암컷,0,아비시니안,오른쪽눈,4.95
안검염,암컷,0,아비시니안,왼쪽눈,4.95
안검염,암컷,0,아비시니안,오른쪽눈,4.95
안검염,수컷,4,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,2,엑조틱 숏헤어,왼쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,왼쪽눈,3.69
안검염,암컷,9,엑조틱 숏헤어,왼쪽눈,3.69
안검염,수컷,4,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,왼쪽눈,3.69
안검염,암컷,9,엑조틱 숏헤어,왼쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,왼쪽눈,3.69
안검염,수컷,4,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,9,엑조틱 숏헤어,오른쪽눈,3.69
안검염,수컷,2,엑조틱 숏헤어,왼쪽눈,3.69
안검염,암컷,9,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,9,엑조틱 숏헤어,오른쪽눈,3.69
안검염,수컷,2,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,왼쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,왼쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,2,엑조틱 숏헤어,왼쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,왼쪽눈,3.69
안검염,수컷,4,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,오른쪽눈,3.69
안검염,수컷,4,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,오른쪽눈,3.69
안검염,수컷,4,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,9,엑조틱 숏헤어,왼쪽눈,3.69
안검염,암컷,9,엑조틱 숏헤어,왼쪽눈,3.69
안검염,수컷,4,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,오른쪽눈,3.69
안검염,수컷,2,엑조틱 숏헤어,오른쪽눈,3.69
안검염,암컷,1,엑조틱 숏헤어,왼쪽눈,3.69
안검염,암컷,7,엑조틱 숏헤어,왼쪽눈,3.69
안검염,암컷,7,엑조틱 숏헤어,왼쪽눈,3.69
안검염,수컷,1,이집션 마우,왼쪽눈,1.0
안검염,수컷,1,이집션 마우,오른쪽눈,1.0
안검염,수컷,1,이집션 마우,오른쪽눈,1.0
안검염,수컷,1,이집션 마우,왼쪽눈,1.0
안검염,수컷,1,이집션 마우,왼쪽눈,1.0
안검염,수컷,1,이집션 마우,왼쪽눈,1.0
안검염,수컷,1,이집션 마우,왼쪽눈,1.0
안검염,수컷,1,이집션 마우,왼쪽눈,1.0
안검염,수컷,1,이집션 마우,왼쪽눈,1.0
안검염,수컷,1,이집션 마우,왼쪽눈,1.0
안검염,수컷,1,이집션 마우,왼쪽눈,1.0
안검염,수컷,1,이집션 마우,오른쪽눈,1.0
안검염,수컷,1,이집션 마우,왼쪽눈,1.0
안검염,수컷,1,이집션 마우,오른쪽눈,1.0
안검염,수컷,1,이집션 마우,오른쪽눈,1.0
안검염,수컷,1,이집션 마우,오른쪽눈,1.0
안검염,수컷,1,이집션 마우,오른쪽눈,1.0
안검염,수컷,1,이집션 마우,오른쪽눈,1.0
안검염,수컷,1,이집션 마우,오른쪽눈,1.0
안검염,수컷,1,이집션 마우,왼쪽눈,1.0
안검염,수컷,1,이집션 마우,왼쪽눈,1.0
안검염,수컷,1,이집션 마우,오른쪽눈,1.0
안검염,수컷,1,이집션 마우,왼쪽눈,1.0
안검염,암컷,1,코리아 숏헤어,오른쪽눈,2.71
안검염,수컷,1,코리아 숏헤어,오른쪽눈,2.71
안검염,수컷,1,코리아 숏헤어,오른쪽눈,2.71
